Book Name,Author,Rating,Description,Listening Time,Ranks and Genre,Number of Reviews,Price,Genre,Listening Time (mins),clean_description,cluster,pca_x,pca_y,reviews_norm,popularity_score
What The Buddha Taught,Walpola Sri Rahula,4.6,"Long regarded as one of the best introductions to Buddhism, What the Buddha Taught draws on the actual words spoken by the Buddha to give a lucid and accurate account of the fundamental principles of Buddhist doctrine. Richly supported by extracts from the ancient texts, Walpola Rahula gives clear and direct explanations of Buddhism's essential teachings including: ",6 hours and 20 minutes,",#1,904 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#24 in Buddhism (Audible Audiobooks & Originals),#26 in Judaism (Books),#199 in Buddhism (Books)",481.0,634,Judaism (Books),380,long regarded best introductions buddhism buddha taught draws actual words spoken buddha give lucid accurate account fundamental principles buddhist doctrine richly supported extracts ancient texts walpola rahula gives clear direct explanations buddhism essential teachings including,11,-0.1630866189250694,-0.2229731319071989,0.006845310249425991,3.2220535930748277
Deep Medicine: How Artificial Intelligence Can Make Healthcare Human Again,Eric Topol,4.5,One of America's top doctors reveals how AI will empower physicians and revolutionize patient care ,11 hours and 6 minutes,",#4,400 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#1 in Vision & Eye Problems,#2 in Long-Term & Elder Care,#2 in Biotechnology",201.0,938,Vision & Eye Problems,666,america top doctors reveals empower physicians revolutionize patient care,15,-0.171590598485448,-0.2231082917777012,0.002852212603927497,3.150855663781178
Networking Like A Pro: Turning Contacts Into Connections,Ivan Misner Phd,4.5,"It's easy to feel like networking is a waste of time, energy, or money - but that just means you're doing it wrong. In this new edition of Networking Like a Pro, networking experts Dr. Ivan Misner and Brian Hilliard reveal key networking techniques to help you grow your business.",6 hours and 21 minutes,",#4,635 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#39 in Small Businesses,#50 in Time Management & Productivity,#64 in Business Sales",29.0,586,Small Businesses,381,easy feel networking waste energy money means wrong networking pro networking experts ivan misner brian hilliard reveal key networking techniques help grow business,22,-0.1743612168190793,-0.2297043145554616,0.0003993097645498495,3.150119792929365
"Asher Black: The Five Syndicates, Book 1",Parker S. Huntington,4.4,He was supposed to kill me. ,8 hours and 32 minutes,",#4,531 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#7 in Multicultural Romance,#38 in Romantic Suspense (Audible Audiobooks & Originals),#69 in Crime Thrillers",250.0,668,Multicultural Romance,512,supposed kill,11,-0.1701618658990376,-0.2197305078115557,0.0035510046918897334,3.081065301407567
Calling Sehmat,Harinder Sikka,4.5,The year is 1971 Tension is brewing between India and Pakistan One secret could change the course of history.... It's now up to her.,5 hours and 32 minutes,",#2,414 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#17 in Espionage Thrillers,#576 in Literature & Fiction (Audible Audiobooks & Originals),#3,680 in Crime, Thriller & Mystery (Books)",711.0,703,Espionage Thrillers,332,year tension brewing india pakistan secret change course history,6,-0.17517603623508,-0.2315792087189735,0.010125354743942612,3.1530376064231826
Manifest Now,Idil Ahmed,4.8,"Manifest Now provides a step-by-step guide with tools, techniques, and proven strategies to raise your frequency and create the reality you want. This audiobook is designed to guide you through the mental, physical, and spiritual aspects of manifesting and creating all that your heart desires. You'll learn how to start removing mental and emotional blocks so you can rediscover that manifesting is your natural birthright. You'll feel more confident, reconnected, and powerful as you listen. Everything in your life will begin to shift as you begin to realize you are a conscious creator. ",4 hours and 23 minutes,",#4,826 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#952 in Personal Development,#10,127 in Personal Development & Self-Help",151.0,501,Personal Development,263,manifest provides step step guide tools techniques proven strategies raise frequency create reality want designed guide mental physical spiritual aspects manifesting creating heart desires learn start removing mental emotional blocks rediscover manifesting natural birthright feel confident reconnected powerful everything begin shift begin realize conscious creator,15,-0.1757190383828201,-0.2329628505678117,0.0021391594529456227,3.3606417478358837
Partitions Of The Heart: Unmaking The Idea Of India,Harsh Mander,4.2,There was one partition of the land in 1947. Harsh Mander believes that another partition is underway in our hearts and minds.,11 hours and 45 minutes,",#4,919 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#5 in Human Rights,#9 in Democracy,#10 in Fascism",7.0,879,Human Rights,705,partition land harsh mander believes another partition underway hearts minds,11,-0.1705146144781524,-0.2205141915844177,8.556637811782489e-05,2.9400256699134353
Out Of The Maze: A Simple Way To Change Your Thinking & Unlock Success,Dr Spencer Johnson,4.5,"Random House presents the audiobook edition of Out of the Maze by Dr Spencer Johnson, read by Tony Roberts and Ken Blanchard.",1 hour and 22 minutes,",#4,766 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#54 in Self-Esteem,#96 in Business Motivation & Self-Improvement,#620 in Personal Success",103.0,615,Self-Esteem,82,random house presents maze spencer johnson tony roberts ken blanchard,9,-0.1741947635899634,-0.2293851098105074,0.0014546284280030233,3.150436388528401
Aapka Cheese Meine Hataya [I Moved Your Cheese],Deepak Malhotra,3.7,"In this book Deepak Malhotra tells an inspiring story about three unique and adventurous mice, Max, Big, and Zed, who refuse to accept their reality as given. As we watch their lives unfold and intersect, we discover that instead of just blindly chasing after the cheese, each of us has the ability to escape the maze or even reconfigure it to our liking. I Moved Your Cheese reminds us that we can create the new circumstances and realities we want, but first we must discard the often deeply ingrained notion that we are nothing more than mice in someone else's maze.",1 hour and 47 minutes,",#1,981 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#288 in Personal Success,#4,133 in Personal Development & Self-Help",5.0,233,Personal Success,107,deepak malhotra inspiring unique adventurous mice max big zed refuse accept reality given watch lives unfold intersect discover instead blindly chasing cheese ability escape maze reconfigure liking moved cheese reminds create circumstances realities want discard often deeply ingrained notion nothing mice someone else maze,8,-0.1735049144273842,-0.2276151419016761,5.704425207854993e-05,2.5900171132756236
Tom Clancy'S Power And Empire,Marc Cameron,4.3,"Penguin presents the audiobook edition of Tom Clancy's Power and Empire by Marc Cameron, read by Scott Brick.   ",15 hours and 52 minutes,",#4,112 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#7 in Military Thrillers,#9 in Mystery Action Fiction,#14 in Technothrillers",1100.0,820,Military Thrillers,952,presents tom clancy power empire marc cameron scott brick,3,-0.1735684908149549,-0.2277972637812394,0.015672908258581596,3.0147018724775743
On The Road,Matt Dillon,4.3,"Sal Paradise, a young innocent, joins his hero Dean Moriarty, a traveller and mystic, the living epitome of beat, on a breathless, exuberant ride back and forth across the United States. Their hedonistic search for release or fulfilment through drink, sex, drugs and jazz becomes an exploration of personal freedom, a test of the limits of the American dream. ",10 hours and 15 minutes,",#625 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#5 in Coming of Age Fiction,#32 in Classic Literature,#34 in Literary Fiction",1547.0,721,Coming of Age Fiction,615,sal paradise innocent joins hero dean moriarty traveller mystic living epitome beat breathless exuberant ride forth across united states hedonistic search release fulfilment drink sex drugs jazz becomes exploration personal freedom test limits american dream,13,-0.1727688263065978,-0.2258479079159281,0.02204760342835955,3.0166142810285077
The Undefeated Mind: On The Science Of Constructing An Indestructible Self,Alex Lickerman,4.5,"Legions of self-help authors rightly urge personal development as the key to happiness, but they typically fail to focus on its most important objective: hardiness. Though that which doesn't kill us can make us stronger, as Nietzsche tells us, few authors today offer any insight into just how to springboard from adversity to strength. ",7 hours and 50 minutes,",#4,313 in Audible Audiobooks & Originals (See Top 100 in Audible Audiobooks & Originals),#53 in Buddhism (Audible Audiobooks & Originals),#535 in Buddhism (Books),#572 in Personal Success",277.0,668,Buddhism (Books),470,legions self help authors rightly urge personal development key happiness typically fail focus important objective hardiness though doesn kill stronger nietzsche authors today offer any insight springboard adversity strength,15,-0.1741662117870165,-0.2292751960206411,0.003936053393419945,3.1511808160180257
